set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,ub',lb',gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set7,NGCUTFS,NGCUTFS2-16,40,120,100,100,5493,5232,28,74,100,100,2447,2179,29886,29886,29886,29886,0,1,0,0.002,0.003,0.003,0.005,0.013
Set7,NGCUTFS,NGCUTFS2-17,40,120,100,100,5118,4752,26,77,100,100,2749,1840,29829,29829,29829,29829,0,1,0,0.005,0.002,0.003,0.08,0.09
Set7,NGCUTFS,NGCUTFS2-18,40,120,100,100,5502,4488,22,60,100,100,2313,1677,29556,29556,29556,29556,0,1,0,0.003,0.002,0.004,3.304,3.313
Set7,NGCUTFS,NGCUTFS2-19,40,120,100,100,5775,4704,16,43,100,100,1984,1341,29580,29580,29580,29580,0,1,0,0.002,0.001,0.002,0.059,0.064
Set7,NGCUTFS,NGCUTFS2-20,40,120,100,100,5880,4872,25,71,100,100,2864,2323,28926,28926,28926,28926,0,1,0,0.003,0.002,0.002,0.003,0.01
Set7,NGCUTFS,NGCUTFS2-21,40,160,100,100,5360,7456,30,114,100,100,2635,4676,29286,29286,29286,29286,0,1,0,0.008,0.002,0.003,2.807,2.82
Set7,NGCUTFS,NGCUTFS2-22,40,160,100,100,6836,7264,20,69,100,100,1768,2744,29787,29787,29787,29787,0,1,0,0.002,0.002,0.004,0.18,0.188
Set7,NGCUTFS,NGCUTFS2-23,40,160,100,100,7400,6668,17,55,100,100,2267,1755,29766,29766,29766,29766,0,1,0,0.003,0.002,0.002,1.21,1.217
Set7,NGCUTFS,NGCUTFS2-24,40,160,100,100,7612,5576,20,72,100,100,2528,1783,29919,29919,29919,29919,0,1,0,0.003,0.002,0.003,0.116,0.124
Set7,NGCUTFS,NGCUTFS2-25,40,160,100,100,7572,6332,22,79,100,100,2905,1945,29379,29303,29379,29303,0.002586882,0,0,0.004,0.001,0.004,36.684,36.693
Set7,NGCUTFS,NGCUTFS2-26,40,160,100,100,6872,8148,25,95,100,100,2797,3564,29018,29018,29018,29018,0,1,0,0.005,0.002,0.003,0.014,0.024
Set7,NGCUTFS,NGCUTFS2-27,40,160,100,100,7148,6184,23,84,100,100,2740,2589,29013,29013,29013,29013,0,1,0,0.006,0.001,0.003,0.9,0.91
Set7,NGCUTFS,NGCUTFS2-28,40,160,100,100,6688,6796,17,57,100,100,1712,1646,29592,29592,29592,29592,0,1,0,0.002,0.001,0.004,4.564,4.571
Set7,NGCUTFS,NGCUTFS2-29,40,160,100,100,6532,6260,24,92,100,100,2592,2514,29874,29874,29874,29874,0,1,0,0.003,0.001,0.007,12.207,12.218
Set7,NGCUTFS,NGCUTFS2-30,40,160,100,100,6952,7024,21,76,100,100,2204,2112,28824,28824,28824,28824,0,1,0,0.005,0.002,0.002,0.39,0.399
Set7,NGCUTFS,NGCUTFS2-31,50,50,100,100,2284,2037,26,26,100,100,840,833,29139,28632,29139,28632,0.017399362,0,0,0.003,0.001,0.004,36.685,36.693
Set7,NGCUTFS,NGCUTFS2-32,50,50,100,100,2275,2477,33,33,100,100,1360,1406,28984,28984,28984,28984,0,1,0,0.002,0.002,0.002,16.162,16.168
Set7,NGCUTFS,NGCUTFS2-33,50,50,100,100,2128,2310,26,27,100,100,910,1011,29262,29262,29262,29262,0,1,0,0.002,0.003,0.005,0.205,0.215
Set7,NGCUTFS,NGCUTFS2-34,50,50,100,100,2054,2363,29,29,100,100,1098,1159,29571,29571,29571,29571,0,1,0,0.003,0.002,0.006,0.21,0.221
Set7,NGCUTFS,NGCUTFS2-35,50,50,100,100,2746,2226,28,28,100,100,1113,840,27662,27426,27662,27426,0.00853156,0,0,0.002,0.002,0.002,36.687,36.693
Set7,NGCUTFS,NGCUTFS2-36,50,50,100,100,2044,2053,39,39,100,100,1283,1242,29258,27896,29258,27896,0.046551371,0,0,0.003,0.002,0.007,36.681,36.693
Set7,NGCUTFS,NGCUTFS2-37,50,50,100,100,1889,2808,34,34,100,100,932,1611,28503,28162,28503,28162,0.011963653,0,0,0.003,0.001,0.004,36.694,36.702
Set7,NGCUTFS,NGCUTFS2-38,50,50,100,100,1980,2454,32,32,100,100,1079,1258,28469,28462,28469,28462,2.46E-04,0,0,0.002,0.002,0.005,36.684,36.693
Set7,NGCUTFS,NGCUTFS2-39,50,50,100,100,1852,2156,34,34,100,100,967,1338,29001,29001,29001,29001,0,1,0,0.003,0.002,0.005,1.094,1.104
Set7,NGCUTFS,NGCUTFS2-40,50,50,100,100,1960,2245,35,35,100,100,1057,1324,28735,28164,28735,28164,0.019871237,0,0,0.003,0.002,0.005,36.702,36.712
Set7,NGCUTFS,NGCUTFS2-41,50,150,100,100,6480,6288,23,63,100,100,2388,2371,29670,29670,29670,29670,0,1,0,0.003,0.002,0.003,0.011,0.019
Set7,NGCUTFS,NGCUTFS2-42,50,150,100,100,6333,5820,22,59,100,100,2028,1703,29912,29912,29912,29912,0,1,0,0.003,0.002,0.003,0.051,0.059
Set7,NGCUTFS,NGCUTFS2-43,50,150,100,100,7866,6969,26,72,100,100,2686,2213,28952,28952,28952,28952,0,1,0,0.002,0.002,0.003,15.977,15.984
Set7,NGCUTFS,NGCUTFS2-44,50,150,100,100,6144,4842,34,99,100,100,3161,2361,29220,29220,29220,29220,0,1,0,0.005,0.002,0.005,2.142,2.154
Set7,NGCUTFS,NGCUTFS2-45,50,150,100,100,6261,6441,33,92,100,100,3030,2615,29587,29491,29587,29491,0.003244668,0,0,0.002,0.002,0.005,36.684,36.693
Set7,NGCUTFS,NGCUTFS2-46,50,150,100,100,6501,6651,19,45,100,100,2032,2128,29916,29916,29916,29916,0,1,0,0.002,0.001,0,0,0.003
Set7,NGCUTFS,NGCUTFS2-47,50,150,100,100,5595,5688,25,72,100,100,2733,2401,29700,29700,29700,29700,0,1,0,0.004,0.001,0.001,0.011,0.017
Set7,NGCUTFS,NGCUTFS2-48,50,150,100,100,6360,6681,30,83,100,100,2436,2812,29814,29814,29814,29814,0,1,0,0.005,0.001,0.007,17.601,17.614
Set7,NGCUTFS,NGCUTFS2-49,50,150,100,100,5745,6186,24,67,100,100,2036,2233,29970,29970,29970,29970,0,1,0,0.002,0.002,0.004,0.13,0.138
Set7,NGCUTFS,NGCUTFS2-50,50,150,100,100,7257,6006,18,51,100,100,2292,1458,29637,29637,29637,29637,0,1,0,0.003,0.001,0.003,5.773,5.78
Set7,NGCUTFS,NGCUTFS2-51,50,200,100,100,7940,10476,32,112,100,100,3203,4877,29628,29628,29628,29628,0,1,0,0.007,0.002,0.004,0.015,0.028
Set7,NGCUTFS,NGCUTFS2-52,50,200,100,100,9740,9120,29,106,100,100,3515,3811,29811,29811,29811,29811,0,1,0,0.005,0.001,0.004,0.005,0.015
Set7,NGCUTFS,NGCUTFS2-53,50,200,100,100,8600,8176,25,90,100,100,2563,2150,29655,29655,29655,29655,0,1,0,0.003,0.001,0.005,0.903,0.912
Set7,NGCUTFS,NGCUTFS2-54,50,200,100,100,8404,9468,29,99,100,100,2912,3214,29676,29676,29676,29676,0,1,0,0.002,0.002,0.004,0.058,0.066
Set7,NGCUTFS,NGCUTFS2-55,50,200,100,100,8672,9588,30,103,100,100,3230,3014,29334,29334,29334,29334,0,1,0,0.004,0.002,0.004,0.014,0.024
Set7,NGCUTFS,NGCUTFS2-56,50,200,100,100,8620,8464,25,95,100,100,2642,2998,29940,29940,29940,29940,0,1,0,0.002,0.002,0.003,0.221,0.228
Set7,NGCUTFS,NGCUTFS2-57,50,200,100,100,7896,9264,22,79,100,100,1767,2650,29676,29676,29676,29676,0,1,0,0.004,0.001,0.004,2.562,2.571
Set7,NGCUTFS,NGCUTFS2-58,50,200,100,100,8996,8396,27,98,100,100,3169,2589,29587,29587,29587,29587,0,1,0,0.007,0.002,0.003,1.332,1.344
Set7,NGCUTFS,NGCUTFS2-59,50,200,100,100,8000,7552,28,103,100,100,3110,2612,29887,29887,29887,29887,0,1,0,0.004,0.002,0.006,0.07,0.082
Set7,NGCUTFS,NGCUTFS2-60,50,200,100,100,7752,9064,26,96,100,100,3359,2871,29820,29820,29820,29820,0,1,0,0.006,0.002,0.004,0.044,0.056
Set7,NGCUTFS,NGCUTFS2-61,100,100,100,100,4301,4076,53,53,100,100,1947,1504,29608,29448,29608,29448,0.005403945,0,0,0.005,0.002,0.005,36.681,36.693
Set7,NGCUTFS,NGCUTFS2-62,100,100,100,100,4351,3659,56,57,100,100,1892,1472,29746,29712,29746,29712,0.001143011,0,0,0.005,0.002,0.007,36.679,36.693
Set7,NGCUTFS,NGCUTFS2-63,100,100,100,100,4271,4481,37,37,100,100,1624,1609,29847,29847,29847,29847,0,1,0,0.004,0.002,0.004,0.006,0.016
Set7,NGCUTFS,NGCUTFS2-64,100,100,100,100,4866,4317,50,50,100,100,2024,1866,29644,29644,29644,29644,0,1,0,0.006,0.001,0.005,14.297,14.309
Set7,NGCUTFS,NGCUTFS2-65,100,100,100,100,4752,3944,46,46,100,100,1813,1402,29674,29518,29674,29518,0.005257127,0,0,0.005,0.002,0.005,36.681,36.693
Set7,NGCUTFS,NGCUTFS2-66,100,100,100,100,4223,4618,58,59,100,100,1905,1974,29522,29425,29522,29425,0.003285685,0,0,0.006,0.002,0.005,36.68,36.693
Set7,NGCUTFS,NGCUTFS2-67,100,100,100,100,4218,4840,53,53,100,100,1778,2130,29644,29592,29644,29592,0.001754149,0,0,0.005,0.002,0.008,36.678,36.693
Set7,NGCUTFS,NGCUTFS2-68,100,100,100,100,4173,4044,70,70,100,100,2286,2306,29589,29317,29589,29317,0.009192605,0,0,0.008,0.002,0.007,36.676,36.693
Set7,NGCUTFS,NGCUTFS2-69,100,100,100,100,4051,3872,53,53,100,100,1767,1495,29767,29685,29767,29685,0.002754728,0,0,0.005,0.003,0.007,36.683,36.698
Set7,NGCUTFS,NGCUTFS2-70,100,100,100,100,3721,4360,38,38,100,100,1202,1189,29520,29520,29520,29520,0,1,0,0.004,0.002,0.005,21.709,21.72
Set7,NGCUTFS,NGCUTFS2-71,100,300,100,100,13290,13266,100,300,100,100,13290,13266,30000,30000,30000,30000,0,1,0,0.002,0,0,0,0.002
Set7,NGCUTFS,NGCUTFS2-72,100,300,100,100,12639,13347,49,136,100,100,5110,4156,29964,29964,29964,29964,0,1,0,0.008,0.002,0.007,3.606,3.623
Set7,NGCUTFS,NGCUTFS2-73,100,300,100,100,14109,12801,57,152,100,100,6637,4917,29928,29928,29928,29928,0,1,0,0.009,0.002,0.004,0.013,0.028
Set7,NGCUTFS,NGCUTFS2-74,100,300,100,100,11517,13749,44,116,100,100,3473,4215,29940,29940,29940,29940,0,1,0,0.007,0.002,0.007,1.645,1.661
Set7,NGCUTFS,NGCUTFS2-75,100,300,100,100,15213,13026,37,99,100,100,3915,3419,29958,29958,29958,29958,0,1,0,0.006,0.002,0.003,0.112,0.123
Set7,NGCUTFS,NGCUTFS2-76,100,300,100,100,12261,11292,39,109,100,100,3176,2927,29952,29952,29952,29952,0,1,0,0.007,0.003,0.007,1.574,1.591
Set7,NGCUTFS,NGCUTFS2-77,100,300,100,100,12552,13287,34,84,100,100,3194,4210,29982,29982,29982,29982,0,1,0,0.006,0.002,0.005,0.02,0.033
Set7,NGCUTFS,NGCUTFS2-78,100,300,100,100,12357,10860,43,121,100,100,4227,3264,29979,29979,29979,29979,0,1,0,0.008,0.002,0.007,7.689,7.706
Set7,NGCUTFS,NGCUTFS2-79,100,300,100,100,13602,12942,38,106,100,100,3666,3223,29928,29928,29928,29928,0,1,0,0.009,0.002,0.005,0.148,0.164
Set7,NGCUTFS,NGCUTFS2-80,100,300,100,100,13026,13287,39,107,100,100,3799,3816,29952,29952,29952,29952,0,1,0,0.007,0.003,0.005,0.118,0.133
Set7,NGCUTFS,NGCUTFS2-81,100,400,100,100,17748,18452,47,163,100,100,5001,5699,30000,30000,30000,30000,0,1,0,0.013,0.002,0.009,0,0.024
Set7,NGCUTFS,NGCUTFS2-82,100,400,100,100,17896,14940,42,158,100,100,4478,4392,30000,30000,30000,30000,0,1,0,0.006,0.002,0.009,0,0.017
Set7,NGCUTFS,NGCUTFS2-83,100,400,100,100,14656,17548,44,157,100,100,4754,5360,30000,30000,30000,30000,0,1,0,0.005,0.003,0.005,0,0.013
Set7,NGCUTFS,NGCUTFS2-84,100,400,100,100,16252,15868,44,166,100,100,4494,4782,29967,29967,29967,29967,0,1,0,0.005,0.003,0.009,0.158,0.175
Set7,NGCUTFS,NGCUTFS2-85,100,400,100,100,16576,17316,52,184,100,100,6492,5333,29931,29931,29931,29931,0,1,0,0.011,0.002,0.008,0.248,0.269
Set7,NGCUTFS,NGCUTFS2-86,100,400,100,100,18252,16584,99,400,100,100,18252,16584,30000,30000,30000,30000,0,1,0,0.004,0,0,0,0.004
Set7,NGCUTFS,NGCUTFS2-87,100,400,100,100,16240,18728,46,161,100,100,5655,5826,30000,30000,30000,30000,0,1,0,0.006,0.003,0.008,0,0.017
Set7,NGCUTFS,NGCUTFS2-88,100,400,100,100,16344,17264,41,149,100,100,3928,4352,30000,30000,30000,30000,0,1,0,0.006,0.002,0.006,0,0.014
Set7,NGCUTFS,NGCUTFS2-89,100,400,100,100,17136,17876,30,100,100,100,4003,3811,29928,29928,29928,29928,0,1,0,0.01,0.002,0.001,0.001,0.014
Set7,NGCUTFS,NGCUTFS2-90,100,400,100,100,17156,18968,28,99,100,100,3520,3118,29759,29759,29759,29759,0,1,0,0.005,0.002,0.006,1.317,1.33
Set7,NGCUTFS,NGCUTFS2-91,150,150,100,100,6272,5979,61,62,100,100,2539,2172,29849,29833,29849,29833,5.36E-04,0,0,0.007,0.002,0.007,36.677,36.693
Set7,NGCUTFS,NGCUTFS2-92,150,150,100,100,6199,6524,66,66,100,100,2324,2368,29901,29901,29901,29901,0,1,0,0.005,0.002,0.006,0.127,0.14
Set7,NGCUTFS,NGCUTFS2-93,150,150,100,100,6303,6205,56,56,100,100,2329,1975,29934,29934,29934,29934,0,1,0,0.007,0.002,0.008,0.293,0.31
Set7,NGCUTFS,NGCUTFS2-94,150,150,100,100,6548,6759,69,69,100,100,2493,2621,29907,29907,29907,29907,0,1,0,0.007,0.002,0.008,0.518,0.535
Set7,NGCUTFS,NGCUTFS2-95,150,150,100,100,6267,6043,86,86,100,100,2877,2988,29823,29823,29823,29823,0,1,0,0.006,0.002,0.006,3.583,3.597
Set7,NGCUTFS,NGCUTFS2-96,150,150,100,100,5836,6496,84,84,100,100,2685,2999,29922,29922,29922,29922,0,1,0,0.008,0.002,0.009,0.198,0.217
Set7,NGCUTFS,NGCUTFS2-97,150,150,100,100,6626,6068,66,67,100,100,2532,2108,29815,29787,29815,29787,9.39E-04,0,0,0.009,0.002,0.009,36.673,36.693
Set7,NGCUTFS,NGCUTFS2-98,150,150,100,100,6101,6399,75,75,100,100,2572,2861,29868,29833,29868,29833,0.001171823,0,0,0.008,0.002,0.008,36.675,36.693
Set7,NGCUTFS,NGCUTFS2-99,150,150,100,100,6556,5983,73,73,100,100,2760,2498,29866,29823,29866,29823,0.001439764,0,0,0.009,0.002,0.008,36.686,36.705
Set7,NGCUTFS,NGCUTFS3-10,40,40,100,100,1870,1559,33,33,100,100,1484,1068,26468,25764,26468,25764,0.026598156,0,0,0.002,0.002,0.002,36.687,36.693
Set7,NGCUTFS,NGCUTFS3-11,40,120,100,100,4590,4530,23,66,100,100,1615,2052,29772,29772,29772,29772,0,1,0,0.002,0.002,0.005,13.12,13.129
Set7,NGCUTFS,NGCUTFS3-12,40,120,100,100,3906,4551,21,60,100,100,1283,2338,29759,29730,29759,29730,9.74E-04,0,0,0.001,0.002,0.006,36.684,36.693
Set7,NGCUTFS,NGCUTFS3-13,40,120,100,100,4974,4230,23,67,100,100,1885,2149,29736,29736,29736,29736,0,1,0,0.002,0.001,0.004,0,0.007
Set7,NGCUTFS,NGCUTFS3-14,40,120,100,100,4614,4131,31,92,100,100,3314,2450,29895,29895,29895,29895,0,1,0,0.004,0.002,0.004,0.019,0.029
Set7,NGCUTFS,NGCUTFS3-15,40,120,100,100,4626,5931,24,61,100,100,1720,2788,29369,29369,29369,29369,0,1,0,0.003,0.002,0.003,0.618,0.626
Set7,NGCUTFS,NGCUTFS3-16,40,120,100,100,4116,4035,30,89,100,100,2475,2404,29568,29568,29568,29568,0,1,0,0.003,0.001,0.004,3.729,3.737
Set7,NGCUTFS,NGCUTFS3-17,40,120,100,100,4908,4917,22,64,100,100,1824,2263,29661,29661,29661,29661,0,1,0,0.003,0.001,0.003,0.03,0.037
Set7,NGCUTFS,NGCUTFS3-18,40,120,100,100,4470,4431,24,70,100,100,2067,2045,29526,29526,29526,29526,0,1,0,0.002,0.002,0.004,4.109,4.117
Set7,NGCUTFS,NGCUTFS3-19,40,120,100,100,4911,5082,16,43,100,100,1399,1513,29928,29928,29928,29928,0,1,0,0.002,0.001,0.002,0.064,0.069
Set7,NGCUTFS,NGCUTFS3-20,40,120,100,100,5487,5220,23,65,100,100,2511,2157,29574,29574,29574,29574,0,1,0,0.002,0.002,0.004,1.769,1.777
Set7,NGCUTFS,NGCUTFS3-21,40,160,100,100,5268,6980,25,99,100,100,2497,3698,29754,29754,29754,29754,0,1,0,0.002,0.002,0.004,1.038,1.046
Set7,NGCUTFS,NGCUTFS3-22,40,160,100,100,5056,5876,22,84,100,100,2025,2439,29394,29394,29394,29394,0,1,0,0.002,0.001,0.004,0.01,0.017
Set7,NGCUTFS,NGCUTFS3-23,40,160,100,100,5708,5904,22,77,100,100,2375,1903,29688,29688,29688,29688,0,1,0,0.003,0.002,0.004,10.99,10.999
Set7,NGCUTFS,NGCUTFS3-24,40,160,100,100,6896,6908,16,48,100,100,1819,1709,29700,29700,29700,29700,0,1,0,0.003,0.002,0.003,0.175,0.183
Set7,NGCUTFS,NGCUTFS3-25,40,160,100,100,5928,5996,27,102,100,100,3415,2761,29688,29688,29688,29688,0,1,0,0.005,0.002,0.004,0.049,0.06
Set7,NGCUTFS,NGCUTFS3-26,40,160,100,100,6652,6052,28,103,100,100,3666,2635,29605,29541,29605,29541,0.002161797,0,0,0.004,0.001,0.004,36.689,36.698
Set7,NGCUTFS,NGCUTFS3-27,40,160,100,100,6396,6136,24,90,100,100,2806,2370,29736,29736,29736,29736,0,1,0,0.006,0.001,0.003,3.387,3.397
Set7,NGCUTFS,NGCUTFS3-28,40,160,100,100,5828,6276,21,82,100,100,2325,2098,29703,29703,29703,29703,0,1,0,0.006,0.003,0.003,16.43,16.442
Set7,NGCUTFS,NGCUTFS3-29,40,160,100,100,5812,5316,32,126,100,100,3743,3563,29532,29532,29532,29532,0,1,0,0.009,0.002,0.004,5.693,5.708
Set7,NGCUTFS,NGCUTFS3-30,40,160,100,100,6204,5396,26,98,100,100,2921,2600,29747,29747,29747,29747,0,1,0,0.003,0.002,0.005,17.971,17.981
Set7,NGCUTFS,NGCUTFS3-31,50,50,100,100,1947,1923,34,34,100,100,1045,1102,29455,29227,29455,29227,0.007740621,0,0,0.004,0.002,0.005,36.682,36.693
Set7,NGCUTFS,NGCUTFS3-32,50,50,100,100,2030,1871,27,27,100,100,941,645,29429,29415,29429,29415,4.76E-04,0,0,0.002,0.002,0.006,36.687,36.697
Set7,NGCUTFS,NGCUTFS3-33,50,50,100,100,2073,1862,40,40,100,100,1290,1158,29321,28588,29321,28588,0.024999147,0,0,0.004,0.002,0.004,36.683,36.693
Set7,NGCUTFS,NGCUTFS3-34,50,50,100,100,2247,1927,37,38,100,100,1447,1170,27519,26968,27519,26968,0.02002253,0,0,0.003,0.001,0.003,36.686,36.693
Set7,NGCUTFS,NGCUTFS3-35,50,50,100,100,1950,2109,32,32,100,100,805,1161,28888,28706,28888,28706,0.006300194,0,0,0.004,0.001,0.004,36.684,36.693
Set7,NGCUTFS,NGCUTFS3-36,50,50,100,100,1615,1615,45,45,100,100,1384,1334,29210,28018,29210,28018,0.040807942,0,0,0.005,0.002,0.006,36.68,36.693
Set7,NGCUTFS,NGCUTFS3-37,50,50,100,100,2097,2020,39,39,100,100,1334,1341,29298,28850,29298,28850,0.015291146,0,0,0.002,0.002,0.006,36.683,36.693
Set7,NGCUTFS,NGCUTFS3-38,50,50,100,100,2192,1804,37,37,100,100,1252,1036,29110,28084,29110,28084,0.03524562,0,0,0.003,0.003,0.005,36.682,36.693
Set7,NGCUTFS,NGCUTFS3-39,50,50,100,100,2025,1831,33,33,100,100,1247,940,28978,28824,28978,28824,0.005314376,0,0,0.003,0.002,0.003,36.685,36.693
Set7,NGCUTFS,NGCUTFS3-40,50,50,100,100,2298,1950,32,32,100,100,1266,1047,28920,28920,28920,28920,0,1,0,0.002,0.002,0.003,1.172,1.179
Set7,NGCUTFS,NGCUTFS3-41,50,150,100,100,6627,5994,28,80,100,100,3043,1860,29805,29805,29805,29805,0,1,0,0.005,0.003,0.004,4.766,4.778
Set7,NGCUTFS,NGCUTFS3-42,50,150,100,100,5568,4746,30,88,100,100,2497,2025,29919,29919,29919,29919,0,1,0,0.002,0.002,0.004,1.022,1.03
Set7,NGCUTFS,NGCUTFS3-43,50,150,100,100,4749,4791,24,68,100,100,1550,1502,29994,29994,29994,29994,0,1,0,0.004,0.001,0.007,0.194,0.206
Set7,NGCUTFS,NGCUTFS3-44,50,150,100,100,5580,4806,36,107,100,100,3506,2658,29640,29640,29640,29640,0,1,0,0.007,0.002,0.005,27.769,27.783
Set7,NGCUTFS,NGCUTFS3-45,50,150,100,100,5985,6150,30,86,100,100,2564,3071,29538,29538,29538,29538,0,1,0,0.002,0.002,0.003,0.229,0.236
Set7,NGCUTFS,NGCUTFS3-46,50,150,100,100,5520,5172,26,77,100,100,2147,1883,29895,29895,29895,29895,0,1,0,0.002,0.001,0.006,11.333,11.342
Set7,NGCUTFS,NGCUTFS3-47,50,150,100,100,5490,5658,33,97,100,100,1994,2822,29848,29304,29848,29304,0.018225677,0,0,0.003,0.002,0.006,36.682,36.693
Set7,NGCUTFS,NGCUTFS3-48,50,150,100,100,5319,5262,28,82,100,100,2623,2288,29678,29678,29678,29678,0,1,0,0.002,0.002,0.004,34.233,34.241
Set7,NGCUTFS,NGCUTFS3-49,50,150,100,100,5742,5379,24,72,100,100,2049,1650,29415,29370,29415,29370,0.001529832,0,0,0.005,0.002,0.003,36.683,36.693
Set7,NGCUTFS,NGCUTFS3-50,50,150,100,100,6132,4548,40,113,100,100,3639,2765,29796,29796,29796,29796,0,1,0,0.007,0.005,0.01,0.012,0.034
Set7,NGCUTFS,NGCUTFS3-51,50,200,100,100,7000,8688,27,97,100,100,3013,3076,29736,29736,29736,29736,0,1,0,0.002,0.002,0.003,0.66,0.667
Set7,NGCUTFS,NGCUTFS3-52,50,200,100,100,8364,7664,29,108,100,100,3383,3185,29696,29696,29696,29696,0,1,0,0.003,0.002,0.005,0.001,0.011
Set7,NGCUTFS,NGCUTFS3-53,50,200,100,100,7088,7188,19,69,100,100,1763,1873,29736,29736,29736,29736,0,1,0,0.003,0.002,0.005,11.811,11.821
Set7,NGCUTFS,NGCUTFS3-54,50,200,100,100,7680,8396,28,108,100,100,3251,2564,29743,29743,29743,29743,0,1,0,0.011,0.002,0.005,3.851,3.869
Set7,NGCUTFS,NGCUTFS3-55,50,200,100,100,7852,6744,28,105,100,100,3465,2245,30000,30000,30000,30000,0,1,0,0.003,0.002,0.007,0,0.012
Set7,NGCUTFS,NGCUTFS3-56,50,200,100,100,7508,6260,33,128,100,100,3957,2859,29839,29839,29839,29839,0,1,0,0.005,0.002,0.006,23.701,23.714
Set7,NGCUTFS,NGCUTFS3-57,50,200,100,100,8076,5940,32,124,100,100,3970,2860,29724,29724,29724,29724,0,1,0,0.01,0.001,0.004,0.024,0.039
Set7,NGCUTFS,NGCUTFS3-58,50,200,100,100,7308,6840,28,101,100,100,3116,2695,29707,29676,29707,29676,0.001043525,0,0,0.004,0.002,0.004,36.683,36.693
Set7,NGCUTFS,NGCUTFS3-59,50,200,100,100,7356,6060,21,74,100,100,2026,2085,29966,29966,29966,29966,0,1,0,0.003,0.002,0.003,0.157,0.165
Set7,NGCUTFS,NGCUTFS3-60,50,200,100,100,7168,7192,50,200,100,100,7168,7192,30000,30000,30000,30000,0,1,0,0.001,0,0,0,0.001
Set7,NGCUTFS,NGCUTFS3-61,100,100,100,100,3305,3471,60,60,100,100,1533,1680,29850,29651,29850,29651,0.006666667,0,0,0.007,0.002,0.009,36.675,36.693
Set7,NGCUTFS,NGCUTFS3-62,100,100,100,100,3360,3460,63,63,100,100,1586,1800,29720,29663,29720,29663,0.0019179,0,0,0.007,0.003,0.006,36.677,36.693
Set7,NGCUTFS,NGCUTFS3-63,100,100,100,100,3369,3805,70,70,100,100,2051,2011,29802,29752,29802,29752,0.00167774,0,0,0.008,0.003,0.008,36.674,36.693
Set7,NGCUTFS,NGCUTFS3-64,100,100,100,100,4256,3538,67,67,100,100,2409,2053,29743,29676,29743,29676,0.002252631,0,0,0.004,0.002,0.007,36.68,36.693
Set7,NGCUTFS,NGCUTFS3-65,100,100,100,100,3524,3505,42,42,100,100,1417,1248,29781,29746,29781,29746,0.001175246,0,0,0.004,0.002,0.007,36.68,36.693
Set7,NGCUTFS,NGCUTFS3-66,100,100,100,100,3246,3460,67,67,100,100,1756,1867,29861,29778,29861,29778,0.002779545,0,0,0.006,0.002,0.009,36.676,36.693
Set7,NGCUTFS,NGCUTFS3-67,100,100,100,100,4303,4062,56,57,100,100,2146,1947,29590,29489,29590,29489,0.003413315,0,0,0.005,0.002,0.005,36.681,36.693
Set7,NGCUTFS,NGCUTFS3-68,100,100,100,100,3976,3675,59,59,100,100,2025,1748,29731,29579,29731,29579,0.005112509,0,0,0.007,0.002,0.008,36.676,36.693
Set7,NGCUTFS,NGCUTFS3-69,100,100,100,100,3779,3660,56,56,100,100,1712,1695,29775,29530,29775,29530,0.00822838,0,0,0.008,0.002,0.007,36.676,36.693
Set7,NGCUTFS,NGCUTFS3-70,100,100,100,100,4056,3862,54,54,100,100,1814,1704,29704,29653,29704,29653,0.00171694,0,0,0.007,0.002,0.007,36.677,36.693
Set7,NGCUTFS,NGCUTFS3-71,100,300,100,100,11169,10305,54,150,100,100,4577,3523,30000,30000,30000,30000,0,1,0,0.005,0.002,0.007,0.101,0.115
Set7,NGCUTFS,NGCUTFS3-72,100,300,100,100,11814,12165,47,130,100,100,3757,4340,29970,29970,29970,29970,0,1,0,0.011,0.001,0.006,0.205,0.223
Set7,NGCUTFS,NGCUTFS3-73,100,300,100,100,11262,10929,43,115,100,100,3609,3666,29991,29991,29991,29991,0,1,0,0.005,0.002,0.005,0.577,0.589
Set7,NGCUTFS,NGCUTFS3-74,100,300,100,100,11148,11574,51,154,100,100,4467,4055,29946,29946,29946,29946,0,1,0,0.007,0.002,0.006,0.067,0.082
Set7,NGCUTFS,NGCUTFS3-75,100,300,100,100,11439,11628,49,146,100,100,4134,3911,29952,29952,29952,29952,0,1,0,0.004,0.001,0.007,0.571,0.583
Set7,NGCUTFS,NGCUTFS3-76,100,300,100,100,11055,10422,52,149,100,100,4497,4118,29964,29964,29964,29964,0,1,0,0.009,0.003,0.006,1.132,1.15
Set7,NGCUTFS,NGCUTFS3-77,100,300,100,100,10566,11544,57,172,100,100,4811,5119,30000,30000,30000,30000,0,1,0,0.005,0.002,0.008,0,0.015
Set7,NGCUTFS,NGCUTFS3-78,100,300,100,100,11151,11214,45,122,100,100,3986,3916,29925,29925,29925,29925,0,1,0,0.004,0.002,0.005,2.277,2.288
Set7,NGCUTFS,NGCUTFS3-79,100,300,100,100,9558,10221,54,152,100,100,3378,4146,29994,29994,29994,29994,0,1,0,0.01,0.002,0.01,3.613,3.635
