set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set4,MP,Class3_13_50_100_25_75,50,50,100,100,2357,2458,47,49,100,100,2298,2394,9855,9855,0.0,1,0,0.003,0.001,0.0,0.0,0.004
Set4,MP,Class3_14_10_100_10_50,10,10,100,100,306,270,10,10,100,100,306,270,7969,7969,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_14_10_100_25_75,10,10,100,100,493,588,4,4,100,98,200,294,7177,7177,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_14_20_100_10_50,20,20,100,100,673,522,19,20,100,100,673,522,9612,9612,0.0,1,0,0.0,0.002,0.001,4.33,4.333
Set4,MP,Class3_14_20_100_25_75,20,20,100,100,971,1005,19,19,100,100,922,967,9341,9341,0.0,1,0,0.0,0.0,0.006,0.0,0.006
Set4,MP,Class3_14_30_100_10_50,30,30,100,100,895,935,30,30,100,100,895,935,9799,9799,0.0,1,0,0.001,0.008,0.003,11.092,11.104
Set4,MP,Class3_14_30_100_25_75,30,30,100,100,1506,1647,21,21,100,100,1011,1118,9844,9844,0.0,1,0,0.003,0.001,0.0,0.0,0.004
Set4,MP,Class3_14_40_100_10_50,40,40,100,100,1214,1037,40,40,100,100,1214,1037,9909,9909,0.0,1,0,0.003,0.004,0.003,17.911,17.921
Set4,MP,Class3_14_40_100_25_75,40,40,100,100,1979,1997,37,38,100,100,1898,1898,9749,9749,0.0,1,0,0.005,0.0,0.0,0.0,0.005
Set4,MP,Class3_14_50_100_10_50,50,50,100,100,1513,1493,50,50,100,100,1513,1493,9917,9917,0.0,1,0,0.002,0.002,0.003,21.582,21.589
Set4,MP,Class3_14_50_100_25_75,50,50,100,100,2606,2356,48,49,100,100,2564,2323,9703,9703,0.0,1,0,0.003,0.001,0.001,0.0,0.005
Set4,MP,Class3_15_10_100_10_50,10,10,100,100,377,329,10,10,100,100,389,329,8874,8874,0.0,1,0,0.0,0.0,0.0,0.009,0.009
Set4,MP,Class3_15_10_100_25_75,10,10,100,100,548,409,8,8,100,100,421,334,8754,8754,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set4,MP,Class3_15_20_100_10_50,20,20,100,100,668,572,20,20,100,100,668,572,9544,9544,0.0,1,0,0.001,0.003,0.002,13.893,13.899
Set4,MP,Class3_15_20_100_25_75,20,20,100,100,1033,1048,17,17,100,100,877,868,8893,8893,0.0,1,0,0.0,0.001,0.0,0.0,0.001
Set4,MP,Class3_15_30_100_10_50,30,30,100,100,976,764,30,30,100,100,976,764,9860,9860,0.0,1,0,0.0,0.002,0.001,6.859,6.862
Set4,MP,Class3_15_30_100_25_75,30,30,100,100,1500,1647,27,27,100,100,1335,1487,9726,9726,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set4,MP,Class3_15_40_100_10_50,40,40,100,100,1005,1190,39,40,100,100,1005,1190,9905,9880,0.002523977788995457,0,0,0.0,0.0,0.008,36.688,36.696
Set4,MP,Class3_15_40_100_25_75,40,40,100,100,1862,1940,39,40,100,100,1874,1955,9787,9787,0.0,1,0,0.004,0.001,0.001,0.0,0.006
Set4,MP,Class3_15_50_100_10_50,50,50,100,100,1442,1392,48,50,100,100,1442,1392,9952,9952,0.0,1,0,0.003,0.002,0.008,16.465,16.478
Set4,MP,Class3_15_50_100_25_75,50,50,100,100,2550,2433,49,49,100,100,2512,2372,9714,9714,0.0,1,0,0.002,0.001,0.001,0.002,0.006
Set5,2-3+A(1-2),2,10,23,40,70,326,348,10,23,40,70,326,348,2892,2892,0.0,1,0,0.0,0.006,0.0,0.003,0.009
Set5,2-3+A(1-2),3,20,62,40,70,1529,1742,18,41,40,70,957,981,1860,1860,0.0,1,0,0.0,0.0,0.0,0.025,0.025
Set5,2-3+A(1-2),A1,20,62,50,60,1529,1742,17,49,50,60,1148,1241,2020,2020,0.0,1,0,0.001,0.0,0.0,0.011,0.012
Set5,2-3+A(1-2),A2,20,53,60,60,1248,1436,18,48,60,60,1119,1266,2505,2505,0.0,1,0,0.006,0.001,0.0,0.131,0.138
Set5,APT(40-49),APT40,56,290,683,138,42525,9411,49,249,683,138,34787,7724,67154,67154,0.0,1,0,0.136,0.123,0.0,0.803,1.062
Set5,APT(40-49),APT41,36,177,837,367,36386,15867,32,155,837,367,30799,13377,208566,206542,0.009704362168330408,0,0,0.221,0.342,0.157,35.973,36.693
Set5,APT(40-49),APT42,59,325,167,291,10536,21517,53,289,167,291,9019,18160,33922,33489,0.01276457756028536,0,0,0.033,0.034,0.0,36.626,36.693
Set5,APT(40-49),APT43,49,259,362,917,20566,50701,46,236,362,917,18239,44085,220344,213900,0.029245180263587845,0,0,0.367,0.479,0.0,35.847,36.693
Set5,APT(40-49),APT44,39,196,223,496,8886,21225,38,187,223,496,8265,19992,73868,73868,0.0,1,0,0.098,0.091,0.122,1.568,1.879
Set5,APT(40-49),APT45,33,156,188,578,5992,21034,33,156,188,578,5992,21034,74691,74691,0.0,1,0,0.027,0.079,0.079,1.129,1.314
Set5,APT(40-49),APT46,42,197,416,514,17688,24541,35,171,416,514,14471,20526,149911,149911,0.0,1,0,0.175,0.21,0.187,0.057,0.629
Set5,APT(40-49),APT47,43,204,393,554,18259,28547,37,166,393,554,14096,21857,150234,150234,0.0,1,0,0.159,0.222,0.17,19.533,20.084
Set5,APT(40-49),APT48,34,167,931,254,32590,9650,32,152,931,254,30232,8222,168205,167660,0.0032400939329984245,0,0,0.171,0.357,0.26,35.91,36.698
Set5,APT(40-49),APT49,25,119,759,449,17965,11071,24,113,759,449,17281,10189,222447,216776,0.025493713109190054,0,0,0.175,0.46,0.272,35.792,36.699
Set5,CHL1'+CHL(2-4),CHL2,10,19,62,55,426,334,10,19,62,55,428,334,2326,2326,0.0,1,0,0.001,0.0,0.001,0.002,0.004
Set5,CHL1'+CHL(2-4),CHL3,15,35,157,121,632,462,15,35,157,121,632,462,5283,5283,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set5,CHL1'+CHL(2-4),CHL4,15,27,207,231,679,570,15,27,207,231,679,570,8998,8998,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set5,CHL1'+CHL(2-4),CHL1',30,62,132,100,2080,2061,29,60,132,100,1972,1979,8671,8671,0.0,1,0,0.003,0.002,0.003,2.863,2.871
Set5,CHW(1-2),CHW1,10,23,40,70,326,348,10,23,40,70,326,348,2892,2892,0.0,1,0,0.0,0.0,0.001,0.003,0.004
Set5,CHW(1-2),CHW2,20,62,40,70,1529,1742,18,41,40,70,957,981,1860,1860,0.0,1,0,0.001,0.0,0.0,0.011,0.012
Set5,CW(1-11),CW1,25,67,125,105,2882,2573,16,42,125,105,1687,1449,6402,6402,0.0,1,0,0.005,0.002,0.0,0.011,0.018
Set5,CW(1-11),CW2,35,63,145,165,3898,4193,18,32,145,165,1700,1787,5354,5354,0.0,1,0,0.004,0.0,0.0,0.018,0.022
Set5,CW(1-11),CW3,40,96,267,207,10521,7353,21,63,267,207,6476,4202,5689,5689,0.0,1,0,0.012,0.006,0.002,0.011,0.031
Set5,CW(1-11),CW4,39,86,465,387,15289,13390,12,35,465,387,5370,4294,6175,6175,0.0,1,0,0.165,0.008,0.001,0.002,0.176
Set5,CW(1-11),CW5,35,91,524,678,17584,24340,9,27,524,678,4617,4872,11659,11659,0.0,1,0,0.272,0.017,0.001,0.011,0.301
Set5,CW(1-11),CW6,55,149,781,657,41011,38868,15,45,781,657,9616,9398,12923,12923,0.0,1,0,0.382,0.045,0.006,0.582,1.015
Set5,CW(1-11),CW7,45,123,276,374,11798,18686,15,58,276,374,4695,7604,9898,9898,0.0,1,0,0.197,0.023,0.005,0.0,0.225
Set5,CW(1-11),CW8,60,168,305,287,19884,18019,19,73,305,287,6562,6658,4605,4605,0.0,1,0,0.163,0.018,0.004,0.053,0.238
Set5,CW(1-11),CW9,50,131,405,362,19739,18601,12,44,405,362,5206,4717,10748,10748,0.0,1,0,0.081,0.01,0.0,0.0,0.091
Set5,CW(1-11),CW10,60,130,992,970,54022,53536,16,43,992,970,14341,15463,6515,6515,0.0,1,0,1.029,0.079,0.002,0.001,1.111
Set5,CW(1-11),CW11,60,114,982,967,47978,46996,22,49,982,967,17950,17374,6321,6321,0.0,1,0,0.816,0.139,0.003,0.001,0.959
Set5,Hchl(1-2+9),Hchl1,30,65,130,130,2394,2244,30,65,130,130,2394,2244,11443,11303,0.012234553875731888,0,0,0.003,0.004,0.007,36.679,36.693
Set5,Hchl(1-2+9),Hchl2,35,75,130,130,2612,2539,35,75,130,130,2612,2539,10019,9954,0.006487673420501048,0,0,0.002,0.004,0.003,36.684,36.693
Set5,Hchl(1-2+9),Hchl9,35,76,65,76,1629,2024,35,76,65,76,1629,2024,5240,5240,0.0,1,0,0.002,0.001,0.002,4.382,4.387
Set5,STS(2+4),STS2,30,78,55,85,1739,2194,30,77,55,85,1708,2151,4620,4620,0.0,1,0,0.003,0.001,0.002,0.758,0.764
Set5,STS(2+4),STS4,20,50,99,99,1443,1421,20,50,99,99,1443,1421,9700,9700,0.0,1,0,0.002,0.003,0.002,0.379,0.386
Set6,CGCUT3,CGCUT3,20,62,40,70,1529,1742,18,41,40,70,957,981,1860,1860,0.0,1,0,0.001,0.0,0.0,0.019,0.02
Set6,HCCUT(3+8),hccut03,7,7,30,30,70,85,7,7,30,28,72,88,1178,1178,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set6,HCCUT(3+8),hccut08,15,15,30,30,153,226,14,14,30,30,131,222,1270,1270,0.0,1,0,0.0,0.001,0.0,0.012,0.013
Set6,NGCUT(1-12),NGCUT1,5,10,10,10,51,50,5,10,10,10,51,54,164,164,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set6,NGCUT(1-12),NGCUT2,7,17,10,10,85,79,7,17,10,10,85,79,230,230,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set6,NGCUT(1-12),NGCUT3,10,21,10,10,105,69,10,21,10,10,106,69,247,247,0.0,1,0,0.001,0.0,0.0,0.0,0.001
Set6,NGCUT(1-12),NGCUT4,5,7,15,10,78,15,5,7,15,10,90,15,268,268,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set6,NGCUT(1-12),NGCUT5,7,14,15,10,147,40,7,14,15,10,147,40,358,358,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set6,NGCUT(1-12),NGCUT6,10,15,15,10,88,66,10,15,15,10,88,66,289,289,0.0,1,0,0.0,0.0,0.0,0.001,0.001
Set6,NGCUT(1-12),NGCUT7,5,8,20,20,63,37,5,8,20,20,63,37,430,430,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set6,NGCUT(1-12),NGCUT8,7,13,20,20,149,59,7,13,20,20,162,59,834,834,0.0,1,0,0.0,0.0,0.0,0.008,0.008
Set6,NGCUT(1-12),NGCUT9,10,18,20,20,176,115,10,18,20,20,178,115,924,924,0.0,1,0,0.0,0.0,0.0,0.002,0.002
Set6,NGCUT(1-12),NGCUT10,5,13,30,30,277,151,5,10,30,30,201,131,1452,1452,0.0,1,0,0.005,0.0,0.0,0.0,0.005
Set6,NGCUT(1-12),NGCUT11,7,15,30,30,217,145,7,15,30,30,224,145,1688,1688,0.0,1,0,0.0,0.0,0.0,0.002,0.002
Set6,NGCUT(1-12),NGCUT12,10,22,30,30,208,353,10,22,30,30,208,353,1865,1865,0.0,1,0,0.0,0.001,0.0,0.01,0.011
Set6,OKP(1-5),OKP1,15,50,100,100,1876,2170,15,50,100,100,1876,2170,27589,27589,0.0,1,0,0.002,0.003,0.005,0.057,0.067
Set6,OKP(1-5),OKP2,30,30,100,100,952,1575,30,30,100,100,952,1580,22515,22502,5.773928492116367E-4,0,0,0.003,0.003,0.002,36.685,36.693
Set6,OKP(1-5),OKP3,30,30,100,100,901,1728,30,30,100,100,901,1744,24019,24019,0.0,1,0,0.002,0.002,0.003,16.243,16.25
Set6,OKP(1-5),OKP4,33,61,100,100,2145,3201,31,59,100,100,2011,3145,32893,32893,0.0,1,0,0.004,0.0,0.015,0.377,0.396
Set6,OKP(1-5),OKP5,29,97,100,100,2867,4720,20,79,100,100,2415,3424,27923,27923,0.0,1,0,0.015,0.003,0.01,0.09,0.118
Set6,Wang20,wang20,19,42,70,40,1001,975,18,41,70,40,965,988,2721,2721,0.0,1,0,0.001,0.001,0.0,0.0,0.002
Set7,NGCUTFS,NGCUTFS1-1,40,40,100,100,1969,2377,26,26,100,100,1100,1402,27968,27968,0.0,1,0,0.003,0.003,0.005,0.015,0.026
Set7,NGCUTFS,NGCUTFS1-2,40,40,100,100,1986,1694,29,29,100,100,1273,1049,28946,28946,0.0,1,0,0.003,0.004,0.004,0.032,0.043
Set7,NGCUTFS,NGCUTFS1-3,40,40,100,100,1837,2215,24,24,100,100,923,1144,27966,27966,0.0,1,0,0.001,0.002,0.003,0.56,0.566
Set7,NGCUTFS,NGCUTFS1-4,40,40,100,100,1962,2227,25,25,100,100,880,1225,28494,28494,0.0,1,0,0.003,0.001,0.01,1.866,1.88
Set7,NGCUTFS,NGCUTFS1-5,40,40,100,100,1843,1893,23,23,100,100,866,734,28677,28677,0.0,1,0,0.002,0.003,0.0,9.255,9.26
Set7,NGCUTFS,NGCUTFS1-6,40,40,100,100,1822,2111,26,26,100,100,1020,1078,27798,27798,0.0,1,0,0.002,0.002,0.004,3.645,3.653
Set7,NGCUTFS,NGCUTFS1-7,40,40,100,100,1796,1900,25,25,100,100,829,913,28270,28270,0.0,1,0,0.002,0.004,0.008,8.584,8.598
Set7,NGCUTFS,NGCUTFS1-8,40,40,100,100,1989,1767,25,25,100,100,1005,839,28535,27780,0.0264587348869809,0,0,0.002,0.004,0.01,36.677,36.693
Set7,NGCUTFS,NGCUTFS1-9,40,40,100,100,2040,1776,30,30,100,100,1173,1239,28811,28811,0.0,1,0,0.002,0.002,0.015,1.946,1.965
Set7,NGCUTFS,NGCUTFS2-1,40,40,100,100,1739,1945,26,26,100,100,758,971,28060,27659,0.01429080541696365,0,0,0.008,0.004,0.008,36.673,36.693
Set7,NGCUTFS,NGCUTFS2-2,40,40,100,100,1661,1689,30,31,100,100,1183,1162,27997,27997,0.0,1,0,0.003,0.003,0.003,2.188,2.197
Set7,NGCUTFS,NGCUTFS2-3,40,40,100,100,1451,1818,34,34,100,100,1038,1348,27937,26910,0.036761284318287575,0,0,0.008,0.004,0.011,36.67,36.693
Set7,NGCUTFS,NGCUTFS2-4,40,40,100,100,1512,1581,30,30,100,100,950,981,29319,29319,0.0,1,0,0.003,0.004,0.01,0.868,0.885
Set7,NGCUTFS,NGCUTFS2-5,40,40,100,100,1452,1739,32,32,100,100,957,1227,28534,27264,0.04450830588070372,0,0,0.007,0.004,0.009,36.678,36.698
Set7,NGCUTFS,NGCUTFS2-6,40,40,100,100,1679,1511,30,30,100,100,1059,776,28139,27025,0.03958918227371264,0,0,0.002,0.006,0.009,36.676,36.693
Set7,NGCUTFS,NGCUTFS2-7,40,40,100,100,1703,1852,31,31,100,100,968,1326,28485,27316,0.04103914340881166,0,0,0.007,0.004,0.007,36.675,36.693
Set7,NGCUTFS,NGCUTFS2-8,40,40,100,100,1744,2223,27,27,100,100,934,1265,27358,26837,0.01904378975071277,0,0,0.001,0.006,0.008,36.678,36.693
Set7,NGCUTFS,NGCUTFS2-9,40,40,100,100,1820,1586,32,32,100,100,1279,1016,28487,28146,0.011970372450591498,0,0,0.002,0.002,0.008,36.681,36.693
Set7,NGCUTFS,NGCUTFS3-1,40,40,100,100,1383,1299,30,30,100,100,835,859,29294,28315,0.03341981293097562,0,0,0.003,0.003,0.006,36.681,36.693
Set7,NGCUTFS,NGCUTFS3-2,40,40,100,100,1223,1462,35,35,100,100,929,1098,28838,27370,0.050905055829114365,0,0,0.003,0.002,0.011,36.677,36.693
Set7,NGCUTFS,NGCUTFS3-3,40,40,100,100,1347,1606,33,33,100,100,983,1274,28889,28889,0.0,1,0,0.006,0.003,0.002,10.396,10.407
Set7,NGCUTFS,NGCUTFS3-4,40,40,100,100,1313,1547,31,31,100,100,827,1049,27442,26616,0.030099846949930762,0,0,0.003,0.003,0.006,36.681,36.693
Set7,NGCUTFS,NGCUTFS3-5,40,40,100,100,1638,1563,35,35,100,100,1328,1191,28156,27787,0.01310555476630203,0,0,0.003,0.004,0.005,36.685,36.697
Set7,NGCUTFS,NGCUTFS3-6,40,40,100,100,1469,1551,25,25,100,100,795,627,29044,28918,0.004338245420740945,0,0,0.005,0.004,0.01,36.674,36.693
Set7,NGCUTFS,NGCUTFS3-7,40,40,100,100,1452,1675,27,27,100,100,740,946,29374,28543,0.028290324777013685,0,0,0.006,0.004,0.013,36.67,36.693
Set7,NGCUTFS,NGCUTFS3-8,40,40,100,100,1377,1468,29,29,100,100,943,837,28329,28329,0.0,1,0,0.004,0.004,0.006,35.123,35.137
Set7,NGCUTFS,NGCUTFS3-9,40,40,100,100,1558,1441,33,33,100,100,1096,986,28704,28058,0.02250557413600892,0,0,0.004,0.004,0.008,36.677,36.693
Set7,NGCUTFS,NGCUTFS1-10,40,40,100,100,2022,1789,23,23,100,100,1017,726,28676,28676,0.0,1,0,0.003,0.004,0.007,0.063,0.077
Set7,NGCUTFS,NGCUTFS1-11,40,120,100,100,5388,6201,20,55,100,100,1805,1924,28726,28698,9.747267283993595E-4,0,0,0.008,0.006,0.006,36.673,36.693
Set7,NGCUTFS,NGCUTFS1-12,40,120,100,100,4668,5568,25,70,100,100,1984,2048,29470,29470,0.0,1,0,0.011,0.002,0.015,2.104,2.132
Set7,NGCUTFS,NGCUTFS1-13,40,120,100,100,5601,5604,22,62,100,100,2098,2840,29559,29559,0.0,1,0,0.012,0.002,0.003,0.004,0.021
Set7,NGCUTFS,NGCUTFS1-14,40,120,100,100,5667,5301,30,83,100,100,3301,3075,29154,29154,0.0,1,0,0.007,0.003,0.01,8.862,8.882
Set7,NGCUTFS,NGCUTFS1-15,40,120,100,100,5874,5871,24,62,100,100,2633,2362,29506,29506,0.0,1,0,0.001,0.0,0.009,0.112,0.122
Set7,NGCUTFS,NGCUTFS1-16,40,120,100,100,5685,5922,26,69,100,100,2747,2587,29388,29388,0.0,1,0,0.009,0.003,0.004,0.007,0.023
Set7,NGCUTFS,NGCUTFS1-17,40,120,100,100,5481,5532,27,75,100,100,2772,2578,27996,27996,0.0,1,0,0.002,0.002,0.004,0.015,0.023
Set7,NGCUTFS,NGCUTFS1-18,40,120,100,100,5847,5205,22,60,100,100,2301,1803,29416,29416,0.0,1,0,0.003,0.007,0.005,8.159,8.174
Set7,NGCUTFS,NGCUTFS1-19,40,120,100,100,6189,5154,21,62,100,100,2347,1687,29712,29712,0.0,1,0,0.013,0.005,0.011,0.308,0.337
Set7,NGCUTFS,NGCUTFS1-20,40,120,100,100,5790,6492,21,58,100,100,2106,2444,29112,29112,0.0,1,0,0.001,0.007,0.005,0.162,0.175
Set7,NGCUTFS,NGCUTFS1-21,40,160,100,100,7864,6900,14,50,100,100,1963,1765,29700,29700,0.0,1,0,0.02,0.002,0.0,0.0,0.022
Set7,NGCUTFS,NGCUTFS1-22,40,160,100,100,7008,7372,20,67,100,100,2226,2712,29790,29790,0.0,1,0,0.014,0.003,0.004,0.035,0.056
Set7,NGCUTFS,NGCUTFS1-23,40,160,100,100,8832,7352,18,65,100,100,2256,2156,29754,29754,0.0,1,0,0.02,0.005,0.005,0.002,0.032
Set7,NGCUTFS,NGCUTFS1-24,40,160,100,100,6876,9384,16,50,100,100,1059,2462,29240,29240,0.0,1,0,0.013,0.004,0.002,0.001,0.02
Set7,NGCUTFS,NGCUTFS1-25,40,160,100,100,8220,7048,19,68,100,100,2831,1708,29901,29901,0.0,1,0,0.005,0.003,0.01,0.0,0.018
Set7,NGCUTFS,NGCUTFS1-26,40,160,100,100,8160,7516,22,76,100,100,3061,2866,28940,28940,0.0,1,0,0.013,0.003,0.005,8.019,8.04
Set7,NGCUTFS,NGCUTFS1-27,40,160,100,100,7416,7144,19,66,100,100,2048,3020,29676,29676,0.0,1,0,0.012,0.001,0.0,0.0,0.013
Set7,NGCUTFS,NGCUTFS1-28,40,160,100,100,6884,8308,19,69,100,100,1938,2597,29613,29546,0.0022625198392597847,0,0,0.01,0.003,0.01,36.67,36.693
Set7,NGCUTFS,NGCUTFS1-29,40,160,100,100,8436,8584,20,64,100,100,2576,2611,29058,29058,0.0,1,0,0.006,0.0,0.007,0.002,0.015
Set7,NGCUTFS,NGCUTFS1-30,40,160,100,100,8536,7904,20,68,100,100,2488,2213,29296,29296,0.0,1,0,0.007,0.003,0.003,0.001,0.014
Set7,NGCUTFS,NGCUTFS1-31,50,50,100,100,2277,2510,33,33,100,100,1303,1401,29181,29181,0.0,1,0,0.003,0.0,0.016,0.271,0.29
Set7,NGCUTFS,NGCUTFS1-32,50,50,100,100,2368,2419,26,26,100,100,813,1077,28400,28400,0.0,1,0,0.002,0.002,0.003,0.537,0.544
Set7,NGCUTFS,NGCUTFS1-33,50,50,100,100,2545,2135,32,32,100,100,1383,1157,28998,28548,0.015518311607697082,0,0,0.002,0.002,0.007,36.684,36.695
Set7,NGCUTFS,NGCUTFS1-34,50,50,100,100,2334,1994,36,36,100,100,1414,1201,28360,27917,0.015620592383638929,0,0,0.002,0.005,0.01,36.676,36.693
Set7,NGCUTFS,NGCUTFS1-35,50,50,100,100,2383,2675,28,28,100,100,1080,1082,28418,28416,7.037792948131466E-5,0,0,0.003,0.003,0.006,36.683,36.695
Set7,NGCUTFS,NGCUTFS1-36,50,50,100,100,2297,2338,34,34,100,100,1365,1144,28580,28580,0.0,1,0,0.002,0.002,0.006,0.058,0.068
Set7,NGCUTFS,NGCUTFS1-37,50,50,100,100,2448,2217,21,21,100,100,1047,748,29648,29648,0.0,1,0,0.001,0.002,0.005,0.004,0.012
Set7,NGCUTFS,NGCUTFS1-38,50,50,100,100,2369,2579,28,28,100,100,995,1214,28296,28296,0.0,1,0,0.003,0.003,0.002,0.135,0.143
Set7,NGCUTFS,NGCUTFS1-39,50,50,100,100,2023,2137,34,34,100,100,1090,1310,29514,29514,0.0,1,0,0.004,0.004,0.006,0.11,0.124
Set7,NGCUTFS,NGCUTFS1-40,50,50,100,100,2703,2360,25,25,100,100,1059,1079,28272,28272,0.0,1,0,0.0,0.007,0.005,0.981,0.993
Set7,NGCUTFS,NGCUTFS1-41,50,150,100,100,6300,8280,23,60,100,100,2009,2648,29564,29564,0.0,1,0,0.0,0.0,0.012,0.111,0.123
Set7,NGCUTFS,NGCUTFS1-42,50,150,100,100,7746,6753,25,67,100,100,2961,2249,29808,29808,0.0,1,0,0.009,0.006,0.008,0.019,0.042
Set7,NGCUTFS,NGCUTFS1-43,50,150,100,100,6765,7512,34,84,100,100,3260,2956,29556,29556,0.0,1,0,0.009,0.006,0.007,0.137,0.159
Set7,NGCUTFS,NGCUTFS1-44,50,150,100,100,7302,7590,27,73,100,100,3253,2615,29397,29397,0.0,1,0,0.004,0.002,0.007,0.406,0.419
Set7,NGCUTFS,NGCUTFS1-45,50,150,100,100,7779,6825,22,61,100,100,2107,1639,29541,29541,0.0,1,0,0.005,0.003,0.006,0.053,0.067
Set7,NGCUTFS,NGCUTFS1-46,50,150,100,100,7491,7188,23,61,100,100,2628,2076,29685,29685,0.0,1,0,0.01,0.003,0.004,0.115,0.132
Set7,NGCUTFS,NGCUTFS1-47,50,150,100,100,6183,6732,33,92,100,100,3488,3092,29368,29368,0.0,1,0,0.005,0.0,0.014,0.013,0.032
Set7,NGCUTFS,NGCUTFS1-48,50,150,100,100,7644,7563,25,70,100,100,2395,2299,29370,29370,0.0,1,0,0.003,0.001,0.0,0.062,0.066
Set7,NGCUTFS,NGCUTFS1-49,50,150,100,100,7977,6816,26,74,100,100,3729,2585,29670,29670,0.0,1,0,0.006,0.006,0.009,0.542,0.563
Set7,NGCUTFS,NGCUTFS1-50,50,150,100,100,7554,8382,22,61,100,100,2202,2602,29520,29520,0.0,1,0,0.002,0.002,0.005,0.095,0.104
Set7,NGCUTFS,NGCUTFS1-51,50,200,100,100,10016,9468,28,84,100,100,3052,3694,29874,29874,0.0,1,0,0.006,0.002,0.007,0.064,0.079
Set7,NGCUTFS,NGCUTFS1-52,50,200,100,100,8856,9952,20,70,100,100,2287,3860,29847,29847,0.0,1,0,0.005,0.005,0.006,0.005,0.021
Set7,NGCUTFS,NGCUTFS1-53,50,200,100,100,9508,8100,14,48,100,100,2170,1480,29919,29919,0.0,1,0,0.01,0.002,0.001,0.006,0.019
Set7,NGCUTFS,NGCUTFS1-54,50,200,100,100,10084,9896,18,60,100,100,2397,2751,29928,29928,0.0,1,0,0.005,0.002,0.004,0.007,0.018
Set7,NGCUTFS,NGCUTFS1-55,50,200,100,100,9764,9632,25,97,100,100,3253,3224,29928,29928,0.0,1,0,0.005,0.003,0.003,0.017,0.028
Set7,NGCUTFS,NGCUTFS1-56,50,200,100,100,10204,8448,26,91,100,100,3157,2762,29881,29881,0.0,1,0,0.012,0.01,0.013,0.066,0.101
Set7,NGCUTFS,NGCUTFS1-57,50,200,100,100,9432,9228,26,100,100,100,3401,2872,29156,29156,0.0,1,0,0.003,0.003,0.007,0.571,0.584
Set7,NGCUTFS,NGCUTFS1-58,50,200,100,100,8956,10420,18,60,100,100,1967,2033,29799,29799,0.0,1,0,0.006,0.004,0.0,0.014,0.024
Set7,NGCUTFS,NGCUTFS1-59,50,200,100,100,9704,9784,29,99,100,100,3336,3349,29748,29748,0.0,1,0,0.007,0.002,0.006,0.156,0.171
Set7,NGCUTFS,NGCUTFS1-60,50,200,100,100,8920,8664,28,107,100,100,3531,3337,29386,29386,0.0,1,0,0.006,0.005,0.01,0.771,0.792
Set7,NGCUTFS,NGCUTFS1-61,100,100,100,100,4481,4242,46,46,100,100,1637,1429,29865,29865,0.0,1,0,0.013,0.0,0.019,0.052,0.084
Set7,NGCUTFS,NGCUTFS1-62,100,100,100,100,4992,5093,50,50,100,100,2006,2160,29394,29250,0.004898958971218616,0,0,0.011,0.003,0.014,36.665,36.693
Set7,NGCUTFS,NGCUTFS1-63,100,100,100,100,4764,4982,44,44,100,100,1865,1821,29699,29699,0.0,1,0,0.011,0.004,0.011,0.218,0.244
Set7,NGCUTFS,NGCUTFS1-64,100,100,100,100,4684,4866,45,45,100,100,1655,1851,29778,29778,0.0,1,0,0.01,0.006,0.011,2.063,2.09
Set7,NGCUTFS,NGCUTFS1-65,100,100,100,100,5137,5243,45,45,100,100,2098,1926,29523,29523,0.0,1,0,0.007,0.004,0.008,0.582,0.601
Set7,NGCUTFS,NGCUTFS1-66,100,100,100,100,5244,4680,48,48,100,100,2154,1878,29558,29558,0.0,1,0,0.012,0.004,0.01,0.316,0.342
Set7,NGCUTFS,NGCUTFS1-67,100,100,100,100,4940,4815,51,52,100,100,1979,2001,29592,29592,0.0,1,0,0.014,0.005,0.009,2.89,2.918
Set7,NGCUTFS,NGCUTFS1-68,100,100,100,100,4658,4689,43,43,100,100,1933,1630,29685,29685,0.0,1,0,0.011,0.004,0.009,2.624,2.648
Set7,NGCUTFS,NGCUTFS1-69,100,100,100,100,4808,4673,47,48,100,100,2088,1895,29523,29523,0.0,1,0,0.004,0.003,0.006,2.919,2.932
Set7,NGCUTFS,NGCUTFS1-70,100,100,100,100,4864,4980,38,38,100,100,1529,1723,29565,29565,0.0,1,0,0.007,0.004,0.008,0.003,0.022
Set7,NGCUTFS,NGCUTFS1-71,100,300,100,100,14394,14403,37,103,100,100,3698,4515,29955,29955,0.0,1,0,0.013,0.004,0.011,0.113,0.141
